wave,state,lnLP,FSTS,FSTSsq,TCI_full,DAI_core,DAI_epay,lnEmp,firmage,foreigndummy,sample_base,sample_full
2025,20,15.769788956690103,0.0,0.0,-0.4720619403338053,0.0,0.6,2.833213344056216,23.0,0.0,True,True
2025,1,15.424948470398375,0.0,0.0,-0.4720619403338053,1.0,0.7,5.703782474656201,32.0,0.0,True,True
2025,13,15.150511624696614,0.0,0.0,-0.4720619403338053,1.0,0.75,5.521460917862246,34.0,0.0,True,True
2025,4,16.36911373903851,0.0,0.0,-0.4720619403338053,1.0,0.38,3.4011973816621555,16.0,0.0,True,True
2025,15,17.04485768269977,0.0,0.0,-0.4720619403338053,1.0,0.7,2.9444389791664403,55.0,0.0,True,True
2025,22,14.459992566542939,0.0,0.0,-0.4720619403338053,0.0,0.7,3.2188758248682006,29.0,0.0,True,True
2025,15,13.943343929474159,0.0,0.0,-0.4720619403338053,1.0,0.9,5.393627546352362,14.0,0.0,True,True
2025,24,15.085749275761351,0.0,0.0,1.2290168329667261,1.0,0.9,3.6109179126442243,6.0,0.0,True,True
2025,8,15.076641776130158,0.0,0.0,2.930095606267258,1.0,0.9,5.135798437050262,30.0,0.0,True,True
2025,10,15.46621283192478,0.3,0.09,4.631174379567789,1.0,0.75,5.220355825078324,16.0,0.0,True,True
2025,19,14.406036950607513,0.0,0.0,1.2290168329667261,1.0,0.3,4.394449154672439,15.0,0.0,True,True
2025,13,15.511959847388004,0.0,0.0,-0.4720619403338053,0.0,0.7,3.091042453358316,15.0,0.0,True,True
2025,8,15.29711509888849,0.0,0.0,-0.4720619403338053,1.0,0.7,5.521460917862246,15.0,0.0,True,True
2025,12,14.319190713569393,0.0,0.0,-0.4720619403338053,0.0,0.8,3.295836866004329,8.0,0.0,True,True
2025,19,14.247833953575308,0.3,0.09,2.930095606267258,1.0,0.85,4.787491742782046,28.0,0.0,True,True
