id,apc_list.value,apc_paid.value,authorships.author.display_name,authorships.author.id,authorships.author.orcid,authorships.countries,authorships.institutions.display_name,authorships.institutions.id,authorships.is_corresponding,best_oa_location.license,citation_normalized_percentile.value,cited_by_count,corresponding_institution_ids,display_name,doi,funders.display_name,fwci,ids.pmid,is_retracted,language,open_access.is_oa,open_access.oa_status,primary_location.source.display_name,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.id,primary_location.source.issn_l,primary_location.source.type,primary_topic.display_name,publication_date,publication_year,type
https://openalex.org/W1982977871,2390,,Winfried Ruigrok|Wolfgang Amann|Hardy Wagner,https://openalex.org/A5009671745|https://openalex.org/A5046868717|https://openalex.org/A5009960137,https://orcid.org/0000-0002-6919-1285|https://orcid.org/0000-0001-5729-3578|,CH|GB|CH,University of St. Gallen|Henley College|University of St. Gallen,https://openalex.org/I202963720|https://openalex.org/I2801915933|https://openalex.org/I202963720,True|False|False,,0.99366332,225,https://openalex.org/I202963720,The internationalization-performance relationship at Swiss firms: A test of the S-shape and extreme degrees of internationalization,https://doi.org/10.1007/s11575-007-0020-6,,26.1182,,False,en,False,closed,Management International Review,https://openalex.org/P4310319900,Springer Science+Business Media,https://openalex.org/S128478731,0938-8249,journal,International Business and FDI,2007-06-01,2007,article
https://openalex.org/W3003381597,3830,,Hyoung Ju Song|Yu Na Yoon|Kyung Ho Kang,https://openalex.org/A5002972826|https://openalex.org/A5084162592|https://openalex.org/A5059478442,https://orcid.org/0000-0001-7490-8618||https://orcid.org/0000-0002-9778-1725,KR|KR|KR,Kyung Hee University|Kyung Hee University|Kyung Hee University,https://openalex.org/I35928602|https://openalex.org/I35928602|https://openalex.org/I35928602,False|False|True,,0.99708474,151,https://openalex.org/I35928602,The relationship between board diversity and firm performance in the lodging industry: The moderating role of internationalization,https://doi.org/10.1016/j.ijhm.2020.102461,,24.1228,,False,en,False,closed,International Journal of Hospitality Management,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S148599315,0278-4319,journal,Gender Diversity and Inequality,2020-01-31,2020,article
https://openalex.org/W2026729411,4130,,Stephen Chen|Hao Tan,https://openalex.org/A5071057159|https://openalex.org/A5086215884,https://orcid.org/0000-0002-3472-8230|https://orcid.org/0000-0002-8347-7837,AU|AU,Macquarie University|Western Sydney University,https://openalex.org/I99043593|https://openalex.org/I63525965,True|False,,0.96698042,85,https://openalex.org/I99043593,Region effects in the internationalization–performance relationship in Chinese firms,https://doi.org/10.1016/j.jwb.2010.10.022,,7.6553,,False,en,False,closed,Journal of World Business,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S143995394,1090-9516,journal,International Business and FDI,2010-11-05,2010,article
https://openalex.org/W3170848916,3150,,Joan Freixanet|Josep Rialp Criado,https://openalex.org/A5064354824|https://openalex.org/A5015330855,https://orcid.org/0000-0002-3582-1576|https://orcid.org/0000-0002-0656-1592,RU|ES,Saint Petersburg University of Management and Economics|EAE Business School,https://openalex.org/I4210166666|https://openalex.org/I894721429,True|False,,0.97912919,79,https://openalex.org/I4210166666,"Disentangling the relationship between internationalization, incremental and radical innovation, and firm performance",https://doi.org/10.1002/gsj.1412,,9.6984,,False,en,False,closed,Global Strategy Journal,https://openalex.org/P4310320595,Wiley,https://openalex.org/S2765008422,2042-5791,journal,International Business and FDI,2021-06-09,2021,article
https://openalex.org/W2090332957,,,B. Elango,https://openalex.org/A5103226505,https://orcid.org/0000-0001-6556-6249,US,Illinois State University,https://openalex.org/I47301684,True,,0.94368962,57,https://openalex.org/I47301684,An Empirical Analysis of the Internationalization‐Performance Relationship Across Emerging Market Firms,https://doi.org/10.1108/1525383x200600002,,3.9944,,False,en,False,closed,Multinational Business Review,https://openalex.org/P4310319811,Emerald Publishing Limited,https://openalex.org/S2764892107,1525-383X,journal,International Business and FDI,2006-03-11,2006,article
https://openalex.org/W2990305248,,,Ge Wang|Huijin Zhang|Bo Xia|Guangdong Wu|Yilong Han,https://openalex.org/A5006262883|https://openalex.org/A5043434799|https://openalex.org/A5044226655|https://openalex.org/A5082352948|https://openalex.org/A5055808277,https://orcid.org/0000-0001-5417-6819|https://orcid.org/0000-0001-8859-957X|https://orcid.org/0000-0001-7694-4743|https://orcid.org/0000-0002-2600-0493|https://orcid.org/0000-0002-8818-9674,CN|BD|CN|AU|CN|CN,Huazhong Agricultural University|Southeast University|Southeast University|Queensland University of Technology|Queensland Department of Environment and Science|Chongqing University|Tongji University,https://openalex.org/I204823248|https://openalex.org/I4210090971|https://openalex.org/I76569877|https://openalex.org/I160993911|https://openalex.org/I4210131448|https://openalex.org/I158842170|https://openalex.org/I116953780,False|False|False|True|False,,0.9778357,57,https://openalex.org/I158842170,Relationship between Internationalization and Financial Performance: Evidence from ENR-Listed Chinese Firms,https://doi.org/10.1061/(asce)me.1943-5479.0000736,,10.3333,,False,en,False,closed,Journal of Management in Engineering,https://openalex.org/P4310315747,American Society of Civil Engineers,https://openalex.org/S144495243,0742-597X,journal,International Business and FDI,2019-11-29,2019,article
https://openalex.org/W2053639316,,,Chinmay Pattnaik|B. Elango,https://openalex.org/A5112960397|https://openalex.org/A5082582387,https://orcid.org/0000-0002-4810-8227|https://orcid.org/0000-0002-8938-0155,AU|US,The University of Sydney|Quantitative BioSciences,https://openalex.org/I129604602|https://openalex.org/I4210098931,True|False,,0.93115905,42,https://openalex.org/I129604602,The Impact of Firm Resources on the Internationalization and Performance Relationship: A Study of Indian Manufacturing Firms,https://doi.org/10.1108/1525383x200900010,,3.0117,,False,en,False,closed,Multinational Business Review,https://openalex.org/P4310319811,Emerald Publishing Limited,https://openalex.org/S2764892107,1525-383X,journal,International Business and FDI,2009-06-17,2009,article
https://openalex.org/W2335471383,,,Olli Kuivalainen|Sanna Sundqvist,https://openalex.org/A5043375152|https://openalex.org/A5010454397,https://orcid.org/0000-0002-5291-2592|https://orcid.org/0000-0003-0762-0715,FI|FI,University of Eastern Finland|Lappeenranta-Lahti University of Technology,https://openalex.org/I175532246|https://openalex.org/I63548447,True|False,,0.91812807,31,https://openalex.org/I175532246,Profitability of Rapid Internationalization: The Relationship Between Internationalization Intensity and Firms' Export Performance,https://doi.org/10.1300/j037v16n01_05,,2.0852,,False,en,False,closed,Journal of Euromarketing,https://openalex.org/P4310320623,Haworth Press,https://openalex.org/S103378164,1049-6483,journal,International Business and FDI,2007-03-27,2007,article
https://openalex.org/W2937390887,3920,,Peter Tashman|Valentina Marano|Jessica Babin,https://openalex.org/A5009395172|https://openalex.org/A5079712884|https://openalex.org/A5110648577,https://orcid.org/0000-0002-5940-1787|https://orcid.org/0000-0002-4609-7704|,US|US|US,University of Massachusetts Lowell|Northeastern University|Ohio University,https://openalex.org/I133738476|https://openalex.org/I12912129|https://openalex.org/I4210106879,True|False|False,,0.94617312,28,https://openalex.org/I133738476,Firm-specific assets and the internationalization–performance relationship in the U.S. movie studio industry,https://doi.org/10.1016/j.ibusrev.2019.03.003,,4.8423,,False,en,False,closed,International Business Review,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S23343376,0969-5931,journal,International Business and FDI,2019-04-13,2019,article
https://openalex.org/W2016122959,3860,,Jane Lu|Paul W. Beamish,https://openalex.org/A5038929713|https://openalex.org/A5079604713,https://orcid.org/0000-0002-6352-0471|https://orcid.org/0000-0003-3823-2627,CA|SG,Western University|National University of Singapore,https://openalex.org/I125749732|https://openalex.org/I165932596,True|False,,0.99767378,1952,https://openalex.org/I125749732,The internationalization and performance of SMEs,https://doi.org/10.1002/smj.184,,48.6988,,False,en,False,closed,Strategic Management Journal,https://openalex.org/P4310320595,Wiley,https://openalex.org/S102949365,0143-2095,journal,International Business and FDI,2001-06-01,2001,article
https://openalex.org/W2494013803,,,Stephen Chen,https://openalex.org/A5071057159,https://orcid.org/0000-0002-3472-8230,,,,True,,0.96486857,9,,Testing Regional Effects in the Internationalization–Performance Relationship in Asian Service Firms,https://doi.org/10.1016/s1064-4857(07)13014-x,,4.2536,,False,en,False,closed,Research in global strategic management,https://openalex.org/P4310319811,Emerald Publishing Limited,https://openalex.org/S4210218396,1064-4857,book series,International Business and FDI,2007-06-22,2007,book-chapter
https://openalex.org/W3167646571,2400,2400,Shih-Yung Wei|Li-Wei Lin,https://openalex.org/A5112678376|https://openalex.org/A5101977505,https://orcid.org/0000-0002-7628-2521|https://orcid.org/0000-0002-1937-8244,CN|CN,Yulin Normal University|Zhejiang Yuexiu University,https://openalex.org/I27462735|https://openalex.org/I4394709108,False|True,cc-by,0.85887397,8,https://openalex.org/I4394709108,The Relationship between Extent of Internationalization and Firm Performance (Taiwan 1992–2017),https://doi.org/10.1155/2021/5528972,,1.7942,,False,en,True,hybrid,Mathematical Problems in Engineering,https://openalex.org/P4310319869,Hindawi Publishing Corporation,https://openalex.org/S178238111,1024-123X,journal,Corporate Finance and Governance,2021-06-11,2021,article
https://openalex.org/W2081299819,3140,,B. Elango,https://openalex.org/A5103226505,https://orcid.org/0000-0001-6556-6249,US,Illinois State University,https://openalex.org/I47301684,True,,0.92579733,11,https://openalex.org/I47301684,How Industry Dynamics Influence the Internationalization–Performance Relationship: Evidence From Technology‐Intensive Firms,https://doi.org/10.1002/tie.21491,,2.7019,,False,en,False,closed,Thunderbird International Business Review,https://openalex.org/P4310320595,Wiley,https://openalex.org/S49396926,1096-4762,journal,International Business and FDI,2012-08-29,2012,article
https://openalex.org/W3085454350,,,Anh Tu Phan|Thi Bach Yen Tran|Thanh Thuy Lu,https://openalex.org/A5106945305||https://openalex.org/A5107677485,||,VN|AU|VN,Can Tho University|Monash University|Can Tho University,https://openalex.org/I177733328|https://openalex.org/I56590836|https://openalex.org/I177733328,True|False|False,cc-by,0.85372908,9,https://openalex.org/I177733328,The existence of W-shaped relationship between internationalization and firm performance: An empirical study of enterprises in Cameroon,https://doi.org/10.5267/j.dsl.2020.7.001,,1.1215,,False,en,True,diamond,Decision Science Letters,https://openalex.org/P4310312984,Growing Science,https://openalex.org/S2738905010,1929-5804,journal,International Business and FDI,2020-01-01,2020,article
https://openalex.org/W4211032097,1805,1805,Xin Cao|Peng Li|Xiaozhi Huang|Limin Fan,https://openalex.org/A5046430348|https://openalex.org/A5029661938|https://openalex.org/A5046977031|https://openalex.org/A5100779119,https://orcid.org/0000-0001-9897-2171|https://orcid.org/0000-0002-3792-6216|https://orcid.org/0000-0002-2998-8273|https://orcid.org/0009-0002-7390-0395,CN|CN|CN|CN,Guangxi University|Guangxi University of Finance and Economics|Guangxi University|Guangxi University|Guangxi University,https://openalex.org/I150807315|https://openalex.org/I163732180|https://openalex.org/I150807315|https://openalex.org/I150807315|https://openalex.org/I150807315,False|True|True|False,cc-by,0.83762728,10,https://openalex.org/I150807315,The dual mechanism of social networks on the relationship between internationalization and firm performance: Empirical evidence from china,https://doi.org/10.1371/journal.pone.0263674,National Natural Science Foundation of China,1.2604,https://pubmed.ncbi.nlm.nih.gov/35148330,False,en,True,gold,PLoS ONE,https://openalex.org/P4310315706,Public Library of Science,https://openalex.org/S202381698,1932-6203,journal,International Business and FDI,2022-02-11,2022,article
https://openalex.org/W3124055564,,,Stephen Tallman|Jianan Li,https://openalex.org/A5066240331|https://openalex.org/A5101307586,https://orcid.org/0000-0001-9696-3351|https://orcid.org/0000-0002-6543-9626,|,,,True|False,,0.98965133,1175,,EFFECTS OF INTERNATIONAL DIVERSITY AND PRODUCT DIVERSITY ON THE PERFORMANCE OF MULTINATIONAL FIRMS.,https://doi.org/10.2307/256635,,19.3824,,False,en,False,closed,Academy of Management Journal,https://openalex.org/P4310316266,Academy of Management,https://openalex.org/S117778295,0001-4273,journal,International Business and FDI,1996-02-01,1996,article
https://openalex.org/W1980091374,,,Michael A. Hitt|Leonard Bierman|Klaus Uhlenbruck|Katsuhiko Shimizu,https://openalex.org/A5110834966|https://openalex.org/A5047851717|https://openalex.org/A5067411317|https://openalex.org/A5009932798,|||https://orcid.org/0000-0001-6811-5275,||US|US,||University of Montana|The University of Texas at San Antonio,||https://openalex.org/I6750721|https://openalex.org/I45438204,True|False|False|False,,0.99943167,748,,"The Importance of Resources in the Internationalization of Professional Service Firms: The Good, the Bad, and The Ugly",https://doi.org/10.5465/amj.2006.23478217,,86.2712,,False,en,False,closed,Academy of Management Journal,https://openalex.org/P4310316266,Academy of Management,https://openalex.org/S117778295,0001-4273,journal,International Business and FDI,2006-12-01,2006,article
https://openalex.org/W2961367864,,,Jonathan Bauweraerts,https://openalex.org/A5013365637,https://orcid.org/0000-0001-9377-5494,BE,University of Mons,https://openalex.org/I130929987,True,,0.93477929,3,https://openalex.org/I130929987,The Effect of CEO Attributes on the Internationalization-Performance Relationship in Private Family Firms,https://doi.org/10.1007/978-3-030-15526-1_12,,4.1382,,False,en,False,closed,"Studies on entrepreneurship, structural change and industrial dynamics",https://openalex.org/P4310319972,Springer International Publishing,https://openalex.org/S4210222271,2511-2023,book series,Family Business Performance and Succession,2019-07-16,2019,book-chapter
https://openalex.org/W4405541904,,,Muhammed Fatih Aydemir|Değer Alper,https://openalex.org/A5023172724|https://openalex.org/A5073211187,https://orcid.org/0000-0002-4248-9057|https://orcid.org/0000-0002-3886-2023,TR|TR,Bursa Uludağ Üni̇versi̇tesi̇|Bursa Uludağ Üni̇versi̇tesi̇,https://openalex.org/I131835042|https://openalex.org/I131835042,True|False,,0.8536128,2,https://openalex.org/I131835042,THE INTERNATIONALIZATION-FIRM PERFORMANCE RELATIONSHIP: A META-ANALYSIS,https://doi.org/10.17130/ijmeb.1458989,,1.0041,,False,en,True,bronze,International Journal of Management Economics and Business,,,https://openalex.org/S4210196205,2147-9194,journal,International Business and FDI,2024-10-29,2024,article
https://openalex.org/W4242292978,,,Olli Kuivalainen|Sanna Sundqvist,https://openalex.org/A5043375152|https://openalex.org/A5010454397,https://orcid.org/0000-0002-5291-2592|https://orcid.org/0000-0003-0762-0715,|,,,True|False,,0.54539183,3,,Profitability of Rapid Internationalization: The Relationship Between Internationalization Intensity and Firms’ Export Performance,https://doi.org/10.4324/9781315866284-5,,0.0,,False,en,False,closed,,,,,,,International Business and FDI,2018-10-24,2018,book-chapter
https://openalex.org/W2165688597,4130,,Farok J. Contractor|Vikas Kumar|Sumit K. Kundu,https://openalex.org/A5033827762|https://openalex.org/A5084222353|https://openalex.org/A5077807059,|https://orcid.org/0000-0002-4129-8216|https://orcid.org/0000-0003-1718-2376,US|IT|US,"Rutgers, The State University of New Jersey|Bocconi University|Florida International University",https://openalex.org/I102322142|https://openalex.org/I71209653|https://openalex.org/I19700959,True|False|False,,0.98943317,406,https://openalex.org/I102322142,Nature of the relationship between international expansion and performance: The case of emerging market firms,https://doi.org/10.1016/j.jwb.2007.06.003,Florida International University|Università Bocconi,18.878,,False,en,False,closed,Journal of World Business,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S143995394,1090-9516,journal,International Business and FDI,2007-07-31,2007,article
https://openalex.org/W1988172371,3530,,Mario Kafouros|Peter J. Buckley|John Sharp|Chengqi Wang,https://openalex.org/A5071216405|https://openalex.org/A5048543797|https://openalex.org/A5111372217|https://openalex.org/A5086613634,https://orcid.org/0000-0002-6438-3990|https://orcid.org/0000-0002-0450-5589|https://orcid.org/0000-0001-5765-8549|https://orcid.org/0000-0002-7582-3824,GB|GB|GB|CN|GB,University of Leeds|University of Leeds|University of Kent|University of Nottingham|Ningbo University,https://openalex.org/I130828816|https://openalex.org/I130828816|https://openalex.org/I20581793|https://openalex.org/I142263535|https://openalex.org/I109935558,True|False|False|False,,0.99005475,582,https://openalex.org/I130828816,The role of internationalization in explaining innovation performance,https://doi.org/10.1016/j.technovation.2007.07.009,,20.3301,,False,en,False,closed,Technovation,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S70698675,0166-4972,journal,International Business and FDI,2007-09-07,2007,article
https://openalex.org/W2172146595,4130,,Wen‐Tsung Hsu|Hsiang‐Lan Chen|Chia‐Yi Cheng,https://openalex.org/A5088729914|https://openalex.org/A5029242873|https://openalex.org/A5066517486,https://orcid.org/0000-0001-8315-4766|https://orcid.org/0000-0002-5571-8082|,TW|TW|TW,Ming Chuan University|National Kaohsiung First University of Science and Technology|Ming Chuan University,https://openalex.org/I192703390|https://openalex.org/I109289231|https://openalex.org/I192703390,True|False|False,,0.99559591,466,https://openalex.org/I192703390,Internationalization and firm performance of SMEs: The moderating effects of CEO attributes,https://doi.org/10.1016/j.jwb.2012.06.001,,28.3653,,False,en,False,closed,Journal of World Business,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S143995394,1090-9516,journal,International Business and FDI,2012-06-18,2012,article
https://openalex.org/W1988092073,3860,,Catherine M. Daily|S. Trevis Certo|Dan R. Dalton,https://openalex.org/A5114253026|https://openalex.org/A5090620640|https://openalex.org/A5113523709,|https://orcid.org/0000-0003-3193-3316|,US|US|US,Indiana University Bloomington|Indiana University Bloomington|Indiana University Bloomington,https://openalex.org/I4210119109|https://openalex.org/I4210119109|https://openalex.org/I4210119109,True|False|False,,0.98402711,466,https://openalex.org/I4210119109,International experience in the executive suite: the path to prosperity?,https://doi.org/10.1002/(sici)1097-0266(200004)21:4<515::aid-smj92>3.0.co;2-1,,14.3414,,False,en,False,closed,Strategic Management Journal,https://openalex.org/P4310320595,Wiley,https://openalex.org/S102949365,0143-2095,journal,Corporate Finance and Governance,2000-04-01,2000,article
https://openalex.org/W2042672056,4080,,Patricia P. McDougall|Benjamin M. Oviatt,https://openalex.org/A5006213934|https://openalex.org/A5061641223,|,US|US,Georgia Institute of Technology|Georgia State University,https://openalex.org/I130701444|https://openalex.org/I181565077,True|False,,0.95730641,711,https://openalex.org/I130701444,"New venture internationalization, strategic change, and performance: A follow-up study",https://doi.org/10.1016/0883-9026(95)00081-x,,5.3793,,False,en,False,closed,Journal of Business Venturing,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S66201313,0883-9026,journal,International Business and FDI,1996-01-01,1996,article
https://openalex.org/W4409316294,3670,3670,Rosario Andreu|Laura Rienda|Lorena Ruiz‐Fernández,https://openalex.org/A5034205900|https://openalex.org/A5046501307|https://openalex.org/A5047791762,https://orcid.org/0000-0003-1912-9181|https://orcid.org/0000-0002-1940-4035|https://orcid.org/0000-0001-8894-9701,ES|ES|ES,University of Alicante|University of Alicante|University of Alicante,https://openalex.org/I130194489|https://openalex.org/I130194489|https://openalex.org/I130194489,True|False|False,cc-by-nc-nd,0.94014117,2,https://openalex.org/I130194489,The role of intellectual capital and women managers in the internationalization-performance relationship: An analysis of Spanish hotel firms,https://doi.org/10.1016/j.jbusres.2025.115378,,4.8755,,False,en,True,hybrid,Journal of Business Research,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S93284759,0148-2963,journal,Family Business Performance and Succession,2025-04-10,2025,article
https://openalex.org/W3129161303,2750,,Stefano Denicolai|Antonella Zucchella|Giovanna Magnani,https://openalex.org/A5008510708|https://openalex.org/A5077930790|https://openalex.org/A5047705215,https://orcid.org/0000-0003-3313-6679|https://orcid.org/0000-0002-7573-9083|https://orcid.org/0000-0002-3383-3506,IT|IT|IT,University of Pavia|University of Pavia|University of Pavia,https://openalex.org/I25217355|https://openalex.org/I25217355|https://openalex.org/I25217355,False|False|True,,0.99986532,461,https://openalex.org/I25217355,"Internationalization, digitalization, and sustainability: Are SMEs ready? A survey on synergies and substituting effects among growth paths",https://doi.org/10.1016/j.techfore.2021.120650,Università degli Studi di Pavia,56.2962,,False,en,False,closed,Technological Forecasting and Social Change,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S39307421,0040-1625,journal,Environmental Sustainability in Business,2021-02-08,2021,article
https://openalex.org/W2056277795,3390,,Yuan Lü|Lianxi Zhou|Garry D. Bruton|Weiwen Li,https://openalex.org/A5103703927|https://openalex.org/A5113748470|https://openalex.org/A5007981041|https://openalex.org/A5101940353,https://orcid.org/0009-0001-3097-0265||https://orcid.org/0000-0003-2348-0716|https://orcid.org/0000-0002-2830-8096,CN|CA|US|CN,Chinese University of Hong Kong|Brock University|Texas Christian University|Chinese University of Hong Kong,https://openalex.org/I177725633|https://openalex.org/I186803428|https://openalex.org/I128956969|https://openalex.org/I177725633,True|False|False|False,,0.99220763,506,https://openalex.org/I177725633,Capabilities as a mediator linking resources and the international performance of entrepreneurial firms in an emerging economy,https://doi.org/10.1057/jibs.2009.73,,23.3462,,False,en,False,closed,Journal of International Business Studies,https://openalex.org/P4310319702,Palgrave Macmillan,https://openalex.org/S38024979,0047-2506,journal,International Business and FDI,2009-11-19,2009,article
https://openalex.org/W3006307325,,,L. Huang|Deddy Marciano,|https://openalex.org/A5071935767,|https://orcid.org/0000-0001-6216-5319,ID|ID,University of Surabaya|University of Surabaya,https://openalex.org/I16413167|https://openalex.org/I16413167,True|False,cc-by-nc,0.62630326,2,https://openalex.org/I16413167,Interdependence Relationship of Internationalization—Performance in Manufacturing Firms Listed in Indonesia Stock Exchange and Chinese Stock Exchanges,https://doi.org/10.2991/aebmr.k.200127.085,,0.3341,,False,en,True,gold,,,,,,,Corporate Finance and Governance,2020-01-01,2020,article
https://openalex.org/W90551224,,,Mario Krist|Andreas Bausch|Nina Rosenbusch,https://openalex.org/A5043979096|https://openalex.org/A5061523255|https://openalex.org/A5034743721,|https://orcid.org/0000-0002-5473-9324|,||,,,True|False|False,,0.02082418,1,,Internationalization and its relationship to firm performance: the role of intangible resources,,,0.0,,False,en,False,closed,Strathprints: The University of Strathclyde institutional repository (University of Strathclyde),https://openalex.org/I181647926,University of Strathclyde,https://openalex.org/S4306402226,,repository,International Business and FDI,2006-06-01,2006,article
https://openalex.org/W1688676116,3860,,Bo Bernhard Nielsen|Sabina Nielsen,https://openalex.org/A5049665339|https://openalex.org/A5004298557,https://orcid.org/0000-0001-6883-5918|https://orcid.org/0000-0002-3358-5258,AU|DK|AU|DK,University of Technology Sydney|Copenhagen Business School|University of Technology Sydney|Copenhagen Business School,https://openalex.org/I114017466|https://openalex.org/I180519160|https://openalex.org/I114017466|https://openalex.org/I180519160,False|True,,0.99611231,496,https://openalex.org/I114017466|https://openalex.org/I180519160,Top management team nationality diversity and firm performance: A multilevel study,https://doi.org/10.1002/smj.2021,,25.7638,,False,en,False,closed,Strategic Management Journal,https://openalex.org/P4310320595,Wiley,https://openalex.org/S102949365,0143-2095,journal,Gender Diversity and Inequality,2012-09-10,2012,article
https://openalex.org/W2026562796,3710,,Ajai Gaur|Vikas Kumar,https://openalex.org/A5062967910|https://openalex.org/A5084222353,https://orcid.org/0000-0003-0792-2561|https://orcid.org/0000-0002-4129-8216,US|IT,Old Dominion University|Bocconi University,https://openalex.org/I81365321|https://openalex.org/I71209653,True|False,,0.97873842,279,https://openalex.org/I81365321,"International Diversification, Business Group Affiliation and Firm Performance: Empirical Evidence from India<sup>*</sup>",https://doi.org/10.1111/j.1467-8551.2007.00558.x,,11.4566,,False,en,False,closed,British Journal of Management,https://openalex.org/P4310320595,Wiley,https://openalex.org/S184126201,1045-3172,journal,International Business and FDI,2008-01-31,2008,article
https://openalex.org/W2157596484,3710,,Christopher B. Bingham|Kathleen M. Eisenhardt|Nathan Furr,https://openalex.org/A5088606859|https://openalex.org/A5045613469|https://openalex.org/A5003194013,https://orcid.org/0000-0001-9047-9913|https://orcid.org/0000-0002-4879-1679|https://orcid.org/0000-0002-1263-7709,US|US|US,"University of Maryland, College Park|Stanford University|Stanford University",https://openalex.org/I66946132|https://openalex.org/I97018004|https://openalex.org/I97018004,True|False|False,,0.98819001,487,https://openalex.org/I66946132,"What makes a process a capability? Heuristics, strategy, and effective capture of opportunities",https://doi.org/10.1002/sej.1,National Science Foundation,17.4264,,False,en,False,closed,Strategic Entrepreneurship Journal,https://openalex.org/P4310320595,Wiley,https://openalex.org/S31690342,1932-4391,journal,Innovation and Knowledge Management,2007-11-01,2007,article
https://openalex.org/W2040775329,,,Jean-Luc Arrègle|Lucia Naldi|Mattias Nordqvist|Michael A. Hitt,https://openalex.org/A5065447884|https://openalex.org/A5103222686|https://openalex.org/A5052637976|https://openalex.org/A5110834966,https://orcid.org/0000-0002-4814-4404|https://orcid.org/0000-0003-0691-2740|https://orcid.org/0000-0001-8766-4990|,FR|SE|SE|US,École de management de Lyon|Jönköping University|Jönköping University|Texas A&M University,https://openalex.org/I51195161|https://openalex.org/I94616838|https://openalex.org/I94616838|https://openalex.org/I91045830,True|True|True|True,,0.99156067,309,https://openalex.org/I51195161|https://openalex.org/I91045830|https://openalex.org/I94616838,Internationalization of Family–Controlled Firms: A Study of the Effects of External Involvement in Governance,https://doi.org/10.1111/j.1540-6520.2012.00541.x,,17.7921,,False,en,False,closed,Entrepreneurship Theory and Practice,https://openalex.org/P4310320017,SAGE Publishing,https://openalex.org/S187626162,1042-2587,journal,Family Business Performance and Succession,2012-09-30,2012,article
https://openalex.org/W1978307883,4130,,Nitin Pangarkar,https://openalex.org/A5033918115,,SG,National University of Singapore,https://openalex.org/I165932596,True,,0.98233199,354,https://openalex.org/I165932596,Internationalization and performance of small- and medium-sized enterprises,https://doi.org/10.1016/j.jwb.2007.11.009,,13.0688,,False,en,False,closed,Journal of World Business,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S143995394,1090-9516,journal,International Business and FDI,2007-12-26,2007,article
https://openalex.org/W4236627031,,,Christian Schwens|Florian B. Zapkau|Michael Bierwerth|Rodrigo Isidor|Gary Knight|Rüdiger Kabst,https://openalex.org/A5017608979|https://openalex.org/A5034331278|https://openalex.org/A5083911292|https://openalex.org/A5060708714|https://openalex.org/A5044270621|https://openalex.org/A5083164235,https://orcid.org/0000-0002-4576-5520|https://orcid.org/0000-0002-9556-070X||https://orcid.org/0000-0002-9717-0561|https://orcid.org/0000-0003-4793-1200|https://orcid.org/0000-0003-3897-0670,DE|DE|DE|DE|US|DE|US,Heinrich Heine University Düsseldorf|Heinrich Heine University Düsseldorf|Paderborn University|University of Passau|Willamette University|Willamette University|Paderborn University,https://openalex.org/I44260953|https://openalex.org/I44260953|https://openalex.org/I206945453|https://openalex.org/I186354981|https://openalex.org/I141670070|https://openalex.org/I141670070|https://openalex.org/I206945453,True|False|False|False|False|False,,0.9975032,214,https://openalex.org/I44260953,International Entrepreneurship: A Meta–Analysis on the Internationalization and Performance Relationship,https://doi.org/10.1177/1042258718795346,,34.4727,,False,en,False,closed,Entrepreneurship Theory and Practice,https://openalex.org/P4310320017,SAGE Publishing,https://openalex.org/S187626162,1042-2587,journal,International Business and FDI,2018-08-08,2018,article
https://openalex.org/W331735828,2740,,Maurice A. Finocchiaro,https://openalex.org/A5022111923,https://orcid.org/0000-0003-1982-4782,US,"University of Nevada, Las Vegas",https://openalex.org/I133999245,True,,0.94572864,290,https://openalex.org/I133999245,Criticism and the growth of knowledge,https://doi.org/10.1016/0039-3681(73)90016-2,,6.2219,,False,en,False,closed,Studies in History and Philosophy of Science Part A,https://openalex.org/P4310320990,Elsevier BV,https://openalex.org/S21220828,0039-3681,journal,Family Business Performance and Succession,1973-02-01,1973,article
