country,year,icrv_group,icrv_label,cy_fe,ln_labor_prod,ln_size,fsts,exporter,tci_full_raw,tci_thin_raw,tci_z,tci_thin_z,dai_rich_raw,dai_thin_raw,dai_z,dai_thin_z,mgr_experience,mgr_female,firm_age,foreign_own_pct,female_owner
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,17.609750527736036,4.499809670330265,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,2,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,20.030118656386467,1.0986122886681098,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,1.0,0.8519895800978436,1.6260655733515932,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,19.624653548278303,2.70805020110221,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,2,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,22.227343233722685,2.302585092994046,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,19.11382792451231,3.555348061489413,1.0,1.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,19.33697147582652,2.995732273553991,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,2,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,20.15528179934047,1.791759469228055,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,19.896587263761944,2.079441541679836,0.7,1.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,18.420680743952367,3.688879454113936,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,18.60300230074632,3.218875824868201,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,2,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,18.93150636771836,3.4011973816621555,0.9,1.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,17.971730523904462,3.8501476017100575,0.7,1.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,18.31532022829454,4.605170185988092,1.0,1.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,19.33697147582652,1.791759469228055,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,18.23835918715841,3.1780538303479458,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,2,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,16.511138239067925,5.598421958998375,0.7,1.0,0.5,0.5,0.61282946543714,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,3,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,17.50439001207821,3.912023005428146,1.0,1.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,2,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,18.197537192638155,2.302585092994046,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,17.717483227538917,5.991464547107982,1.0,1.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,3,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,18.420680743952367,3.688879454113936,0.2,1.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,2,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,19.33697147582652,2.995732273553991,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,22.393328371196947,5.768320995793772,0.05,1.0,1.0,1.0,2.1602140991001226,2.0211566103842005,1.0,1.0,0.8519895800978436,1.6260655733515932,3,,2,2.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,20.540944280152456,4.787491742782046,0.05,1.0,1.0,1.0,2.1602140991001226,2.0211566103842005,1.0,1.0,0.8519895800978436,1.6260655733515932,3,,2,70.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,19.033785216838773,5.560681631015528,0.2,1.0,0.5,0.5,0.61282946543714,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,3,,2,25.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,18.16578849432357,5.298317366548036,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,3,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,22.158350362235733,2.302585092994046,0.9,1.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,17.553180176247643,6.214608098422191,1.0,1.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,3,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,18.246327356807587,3.912023005428146,1.0,1.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,2,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,19.624653548278303,1.791759469228055,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,,2.995732273553991,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,1.0,0.8519895800978436,1.6260655733515932,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,18.988664781558303,5.135798437050262,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,20.41311090864257,2.70805020110221,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,18.420680743952367,1.9459101490553128,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,1.0,0.8519895800978436,1.6260655733515932,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,,2.4849066497880004,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,16.880235703005216,4.248495242049359,1.0,1.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,20.94640938826062,2.4849066497880004,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,19.165121218899863,2.9444389791664403,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,18.802888989896264,4.060443010546419,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,18.959677244685054,4.248495242049359,0.9,1.0,0.5,0.5,0.61282946543714,0.6352761841582654,0.0,0.0,-1.6156864037525376,-1.0151374180969084,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,,,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,20.317800728838247,2.19722457733622,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,19.847797099592512,4.0943445622221,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,18.064005800013632,2.302585092994046,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,18.258161814454592,2.995732273553991,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,20.560746907448635,2.995732273553991,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,1.0,0.8519895800978436,1.6260655733515932,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,18.420680743952367,2.995732273553991,0.0,0.0,0.5,0.5,0.61282946543714,0.6352761841582654,0.0,0.5,-1.6156864037525376,0.30546407762734235,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,18.708362816404147,3.80666248977032,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,18.93150636771836,2.70805020110221,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,19.539912319823213,2.772588722239781,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,19.39254132698133,2.6390573296152584,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,18.356142222814796,2.079441541679836,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,19.02681654752268,4.0943445622221,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,19.519293032620475,1.791759469228055,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,1.0,0.8519895800978436,1.6260655733515932,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,17.98989782785991,2.995732273553991,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,20.83051136730001,4.663439094112067,0.0,0.0,0.5,0.5,0.61282946543714,0.6352761841582654,0.0,0.0,-1.6156864037525376,-1.0151374180969084,1,,1,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,18.197537192638155,2.302585092994046,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,18.03501826314038,3.912023005428146,0.5,1.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,2,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,20.87711479058663,5.828945617610208,0.95,1.0,1.0,1.0,2.1602140991001226,2.0211566103842005,1.0,1.0,0.8519895800978436,1.6260655733515932,3,,2,,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,20.342493341428614,4.787491742782046,0.25,1.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,3,,2,50.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,19.56011502714073,3.4011973816621555,0.3,1.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,2,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,17.840862248699423,2.70805020110221,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,3,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,18.02763815584276,5.298317366548036,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,3,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,18.277579900311693,2.70805020110221,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,2,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,17.22675827547993,5.10594547390058,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,2,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,17.909855120186375,7.170119543449628,0.99,1.0,0.5,0.5,0.61282946543714,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,3,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,18.82270350786956,4.574710978503383,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,2,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,,2.302585092994046,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,19.729013563602543,2.995732273553991,0.6,1.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,2,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,18.0152156358442,3.4011973816621555,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,20.01593402139451,4.262679877041316,0.0,0.0,0.5,0.5,0.61282946543714,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,2,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,18.526041259610192,3.80666248977032,0.05,1.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,2,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,18.203504077542554,2.19722457733622,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,20.36659089300768,2.302585092994046,0.95,1.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,2,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,18.93150636771836,3.80666248977032,0.1,1.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,2,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,19.241661296022198,2.3978952727983707,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,17.419232203737902,6.194405391104672,1.0,1.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,3,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,18.61305263659982,3.49650756146648,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,2,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,19.33697147582652,2.079441541679836,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,21.639556568820566,1.791759469228055,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,2,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,19.82944796092432,3.091042453358316,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,2,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,20.25326220770068,1.3862943611198906,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,18.890684373198106,2.5649493574615367,0.0,0.0,0.5,0.5,0.61282946543714,0.6352761841582654,0.0,0.0,-1.6156864037525376,-1.0151374180969084,2,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,19.39254132698133,6.040254711277414,0.0,0.0,0.5,0.5,0.61282946543714,0.6352761841582654,1.0,0.5,0.8519895800978436,0.30546407762734235,3,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,,,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,,3.912023005428146,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,2,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,18.099097119824904,4.382026634673881,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,3,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,21.158583908204257,2.3978952727983707,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,2,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,20.559216324939904,3.688879454113936,1.0,1.0,0.5,0.5,0.61282946543714,0.6352761841582654,0.0,0.0,-1.6156864037525376,-1.0151374180969084,2,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,18.420680743952367,2.302585092994046,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,2,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,15.556549200492826,6.214608098422191,1.0,1.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,3,,1,100.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,18.974565857178803,6.214608098422191,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,3,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,20.21244021318042,4.499809670330265,0.99,1.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,2,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,17.72753356339242,2.8903717578961645,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,2,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,19.03971995235859,1.9459101490553128,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,18.60300230074632,1.791759469228055,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,1.0,0.8519895800978436,1.6260655733515932,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,20.7102786414196,5.043425116919247,0.1,1.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,3,,2,100.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,19.624653548278303,2.70805020110221,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,3,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,18.420680743952367,3.4011973816621555,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,2,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,18.746103144386996,2.5649493574615367,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,21.262262337679097,1.9459101490553128,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,19.67344371244773,2.302585092994046,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,2,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,20.87741651677367,2.4849066497880004,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,3,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,20.276978734317996,3.218875824868201,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,3,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,19.11382792451231,1.791759469228055,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,20.89761922409119,3.044522437723423,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,2,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,19.11382792451231,2.70805020110221,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,1,,1,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,22.03159865659659,4.0943445622221,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,2,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,20.14790169204285,2.772588722239781,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,2,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,18.420680743952367,3.218875824868201,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,18.0152156358442,2.4849066497880004,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,,5.19295685089021,0.1,1.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,0.5,0.8519895800978436,0.30546407762734235,2,,2,100.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,21.303084332199354,4.941642422609304,0.7,1.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,3,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,20.030118656386467,4.0943445622221,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,2,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,21.77308796144509,3.555348061489413,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,1.0,1.0,0.8519895800978436,1.6260655733515932,1,,2,0.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,20.030118656386467,1.6094379124341005,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,1,,2,100.0,
Vietnam,2009,4,Lower_mid_transition,Vietnam_2009,17.97907018920785,2.302585092994046,0.0,0.0,0.0,0.0,-0.9345551682258427,-0.7506042420676701,0.0,0.0,-1.6156864037525376,-1.0151374180969084,1,,2,0.0,
